id,binsize,name,file_path,value_type,dataset_id,intervals_id
69979,2000,5ce938e319064b8daf224d0191114542_line.npy,/code/temp/5ce938e319064b8daf224d0191114542_line.npy,line,18,1448
69986,1000,b5f8b3056f3c4175a989a558b8eaf410_line.npy,/code/temp/b5f8b3056f3c4175a989a558b8eaf410_line.npy,line,18,1448
70046,5000,326fe2cdf2a04055b089a706132d69f6.npy,/code/temp/326fe2cdf2a04055b089a706132d69f6.npy,ICCF,477,1448
70050,5000,4648fe22e6624d73812c3cdd5e85c422.npy,/code/temp/4648fe22e6624d73812c3cdd5e85c422.npy,Obs/Exp,477,1448
70169,2000,c8fa9d08787b444eb9a341f7c8b27465_line.npy,/code/temp/c8fa9d08787b444eb9a341f7c8b27465_line.npy,line,319,1448
70173,1000,93cc11a9355d4159aad70133459f6a8f_line.npy,/code/temp/93cc11a9355d4159aad70133459f6a8f_line.npy,line,319,1448
70175,2000,a4e9f194b28b462b99f4eb776468d269_line.npy,/code/temp/a4e9f194b28b462b99f4eb776468d269_line.npy,line,320,1448
70178,1000,21e5503f02204ba3b34ef4c25bbbd746_line.npy,/code/temp/21e5503f02204ba3b34ef4c25bbbd746_line.npy,line,320,1448
70205,2000,4f62b9612f984e389b28ae3aac919ac9_line.npy,/code/temp/4f62b9612f984e389b28ae3aac919ac9_line.npy,line,10,1448
70210,1000,7923ba8db62c4134ab62e4c4711d42cb_line.npy,/code/temp/7923ba8db62c4134ab62e4c4711d42cb_line.npy,line,10,1448
70217,2000,f09c4e63a4ae4249b319993633740881_line.npy,/code/temp/f09c4e63a4ae4249b319993633740881_line.npy,line,11,1448
70218,1000,b8eff0ebc7d1425291b9fe520f51c0ff_line.npy,/code/temp/b8eff0ebc7d1425291b9fe520f51c0ff_line.npy,line,11,1448
70225,2000,8d683596296740b695381d2641571165_line.npy,/code/temp/8d683596296740b695381d2641571165_line.npy,line,163,1448
70229,1000,8d262f21cb48404a935d5c76ce87b6f0_line.npy,/code/temp/8d262f21cb48404a935d5c76ce87b6f0_line.npy,line,163,1448
70233,2000,e3a2336e9f0144578143487901675530_line.npy,/code/temp/e3a2336e9f0144578143487901675530_line.npy,line,165,1448
70235,1000,8ddb8728872f4b76bc3f8926ba9c0564_line.npy,/code/temp/8ddb8728872f4b76bc3f8926ba9c0564_line.npy,line,165,1448
70239,2000,14ddfc3e13394b0abeef9248783acc3c_line.npy,/code/temp/14ddfc3e13394b0abeef9248783acc3c_line.npy,line,460,1448
70243,2000,dc9e618d68c54fca9bc33fc3ac2c1db4_line.npy,/code/temp/dc9e618d68c54fca9bc33fc3ac2c1db4_line.npy,line,461,1448
70246,1000,8c82af3121b24cacbea5688b67aea12d_line.npy,/code/temp/8c82af3121b24cacbea5688b67aea12d_line.npy,line,460,1448
70249,2000,d1fca23608614364975a7de9e00bf829_line.npy,/code/temp/d1fca23608614364975a7de9e00bf829_line.npy,line,462,1448
70254,2000,a198c61de0a943b6ab1f5b03948f39dc_line.npy,/code/temp/a198c61de0a943b6ab1f5b03948f39dc_line.npy,line,466,1448
70258,1000,cc423de69fea4fc0b16cb3c499ee6b91_line.npy,/code/temp/cc423de69fea4fc0b16cb3c499ee6b91_line.npy,line,461,1448
70261,2000,3ec867d87b464f79a18c3835e4eb2e75_line.npy,/code/temp/3ec867d87b464f79a18c3835e4eb2e75_line.npy,line,467,1448
70267,1000,ed333f4bd6eb469c9ad0b842e59ebaa6_line.npy,/code/temp/ed333f4bd6eb469c9ad0b842e59ebaa6_line.npy,line,462,1448
70273,1000,73184b3079394d86b22137434766383a_line.npy,/code/temp/73184b3079394d86b22137434766383a_line.npy,line,466,1448
70278,1000,b563375165e54a5c98de35982a82736b_line.npy,/code/temp/b563375165e54a5c98de35982a82736b_line.npy,line,467,1448
70331,5000,2b9c46d69cab4026af4e3ccab2a6cfa0.npy,/code/temp/2b9c46d69cab4026af4e3ccab2a6cfa0.npy,ICCF,146,1448
70334,5000,0315fb8ac56740c5868ec70e41940c75.npy,/code/temp/0315fb8ac56740c5868ec70e41940c75.npy,Obs/Exp,146,1448
78907,2000,668803c868354d478c565ca40aef806f.npy,/code/temp/668803c868354d478c565ca40aef806f.npy,ICCF,146,1448
78936,2000,ac6d0b6a3fd84a5783467b0ff05235b8.npy,/code/temp/ac6d0b6a3fd84a5783467b0ff05235b8.npy,Obs/Exp,146,1448
79111,2000,6f840d74171d444f8e3ad7a5bd5d359e_line.npy,/code/temp/6f840d74171d444f8e3ad7a5bd5d359e_line.npy,line,571,1448
79112,1000,1614c2b28beb4eedb90526ba795362fc_line.npy,/code/temp/1614c2b28beb4eedb90526ba795362fc_line.npy,line,571,1448
79192,2000,05247e289f4646a1a99c32025bb92ce5_line.npy,/code/temp/05247e289f4646a1a99c32025bb92ce5_line.npy,line,573,1448
79197,1000,6a6454b491884171ae706ddaed04c508_line.npy,/code/temp/6a6454b491884171ae706ddaed04c508_line.npy,line,573,1448
69977,10000,69e2ef03d77a48a48a0db1f5a329be39_line.npy,/code/temp/69e2ef03d77a48a48a0db1f5a329be39_line.npy,line,18,1449
69980,5000,80bbdeb74279447cb8fc3b36773c9cc8_line.npy,/code/temp/80bbdeb74279447cb8fc3b36773c9cc8_line.npy,line,18,1449
69981,2000,5b7fef9c572a4fabbaafda8840fe90d2_line.npy,/code/temp/5b7fef9c572a4fabbaafda8840fe90d2_line.npy,line,18,1449
70053,5000,bdb5af99143141609b6c0483903dae09.npy,/code/temp/bdb5af99143141609b6c0483903dae09.npy,ICCF,477,1449
70055,5000,dddb40e0a6cf4895a49f134b337ca0c9.npy,/code/temp/dddb40e0a6cf4895a49f134b337ca0c9.npy,Obs/Exp,477,1449
70158,10000,0b5061a5166a4ba58b896e89380aac67_line.npy,/code/temp/0b5061a5166a4ba58b896e89380aac67_line.npy,line,319,1449
70162,5000,2024cc75d20742e08d4c6057f15b879a_line.npy,/code/temp/2024cc75d20742e08d4c6057f15b879a_line.npy,line,319,1449
70166,10000,b92b254c8c3d4056a3518381abe03853_line.npy,/code/temp/b92b254c8c3d4056a3518381abe03853_line.npy,line,320,1449
70170,5000,1d83dd8125664e6d96db7c8d2ba600ee_line.npy,/code/temp/1d83dd8125664e6d96db7c8d2ba600ee_line.npy,line,320,1449
70179,2000,b522dc49d61a435a9cbd7d84df519670_line.npy,/code/temp/b522dc49d61a435a9cbd7d84df519670_line.npy,line,319,1449
70181,2000,70ad76def31b4712ac67e1bdcf01d0b7_line.npy,/code/temp/70ad76def31b4712ac67e1bdcf01d0b7_line.npy,line,320,1449
70204,10000,e2336d37095149b0b29353c3c8e86f94_line.npy,/code/temp/e2336d37095149b0b29353c3c8e86f94_line.npy,line,10,1449
70208,5000,b1f07c2735044d11b6766a1b26f4048c_line.npy,/code/temp/b1f07c2735044d11b6766a1b26f4048c_line.npy,line,10,1449
70209,2000,315661d41fc24014a753b416896b8d93_line.npy,/code/temp/315661d41fc24014a753b416896b8d93_line.npy,line,10,1449
70213,10000,c41211312f874c9db71f3e1351c75c0a_line.npy,/code/temp/c41211312f874c9db71f3e1351c75c0a_line.npy,line,11,1449
70216,5000,59ff8d5dc93a433384276bec505e1e9c_line.npy,/code/temp/59ff8d5dc93a433384276bec505e1e9c_line.npy,line,11,1449
70220,2000,543f4d153bae4d1ea8bd4515cdc66f3c_line.npy,/code/temp/543f4d153bae4d1ea8bd4515cdc66f3c_line.npy,line,11,1449
70222,10000,6c5e81d217454ca2bd83608139b48eee_line.npy,/code/temp/6c5e81d217454ca2bd83608139b48eee_line.npy,line,163,1449
70227,5000,bdd685d8efa34f84ad9c27dd24a2683a_line.npy,/code/temp/bdd685d8efa34f84ad9c27dd24a2683a_line.npy,line,163,1449
70230,2000,7072d5361ce943b78d6f1cdf96fd2211_line.npy,/code/temp/7072d5361ce943b78d6f1cdf96fd2211_line.npy,line,163,1449
70234,10000,756bfc1b1b70442cb0b16de6ef7d8a35_line.npy,/code/temp/756bfc1b1b70442cb0b16de6ef7d8a35_line.npy,line,165,1449
70238,5000,bd27afd2cd024218a564716233bd13eb_line.npy,/code/temp/bd27afd2cd024218a564716233bd13eb_line.npy,line,165,1449
70240,2000,8c484486175a4909999639022f579f52_line.npy,/code/temp/8c484486175a4909999639022f579f52_line.npy,line,165,1449
70241,10000,a11c8da7458e4e9e8d7fd8fc8b7559ab_line.npy,/code/temp/a11c8da7458e4e9e8d7fd8fc8b7559ab_line.npy,line,460,1449
70244,5000,4983f984cb3a4caf95990c812bac6d62_line.npy,/code/temp/4983f984cb3a4caf95990c812bac6d62_line.npy,line,460,1449
70245,10000,f16411652ebe48c1984f89e6d447307a_line.npy,/code/temp/f16411652ebe48c1984f89e6d447307a_line.npy,line,461,1449
70248,2000,9cf355280a4b4d2b99d4fa2fee7fe46b_line.npy,/code/temp/9cf355280a4b4d2b99d4fa2fee7fe46b_line.npy,line,460,1449
70250,5000,56e51184789249f7b5acdd319cd8abcb_line.npy,/code/temp/56e51184789249f7b5acdd319cd8abcb_line.npy,line,461,1449
70251,10000,45266164c14f44889adf784d5a2e437a_line.npy,/code/temp/45266164c14f44889adf784d5a2e437a_line.npy,line,462,1449
70253,2000,e8e56d064b7743349991119330361ec4_line.npy,/code/temp/e8e56d064b7743349991119330361ec4_line.npy,line,461,1449
70255,10000,d8fca6f2acab4bad8241383a4a0e381a_line.npy,/code/temp/d8fca6f2acab4bad8241383a4a0e381a_line.npy,line,466,1449
70256,5000,7e61b5fbd761405cbb6fceb37e903335_line.npy,/code/temp/7e61b5fbd761405cbb6fceb37e903335_line.npy,line,462,1449
70259,2000,23ca5cb1aa04460992edda4fd6712af7_line.npy,/code/temp/23ca5cb1aa04460992edda4fd6712af7_line.npy,line,462,1449
70260,10000,33ee0444d7424b38b9b492c2fccdaed6_line.npy,/code/temp/33ee0444d7424b38b9b492c2fccdaed6_line.npy,line,467,1449
70263,5000,94b2794b842d4dffbdf2392b5754cdbf_line.npy,/code/temp/94b2794b842d4dffbdf2392b5754cdbf_line.npy,line,466,1449
70265,2000,d5da316d0eae47269c2f60482563fdde_line.npy,/code/temp/d5da316d0eae47269c2f60482563fdde_line.npy,line,466,1449
70266,5000,b5165add6b0045b0b52c979c1feca99d_line.npy,/code/temp/b5165add6b0045b0b52c979c1feca99d_line.npy,line,467,1449
70270,2000,4b3d1d25e752421da3bfdc4b6f655193_line.npy,/code/temp/4b3d1d25e752421da3bfdc4b6f655193_line.npy,line,467,1449
70330,5000,dc9c411a38b84f60a57380086447d3c7.npy,/code/temp/dc9c411a38b84f60a57380086447d3c7.npy,ICCF,146,1449
70332,5000,a9b00bc65ddc49afa7e9cbf13cda9dcd.npy,/code/temp/a9b00bc65ddc49afa7e9cbf13cda9dcd.npy,Obs/Exp,146,1449
79107,10000,dcb4738e519a4b32ab028e5a29ce38d9_line.npy,/code/temp/dcb4738e519a4b32ab028e5a29ce38d9_line.npy,line,571,1449
79108,5000,46be4d0970ea42abb034e185be4cbd0f_line.npy,/code/temp/46be4d0970ea42abb034e185be4cbd0f_line.npy,line,571,1449
79115,2000,84ba207e04fe4d0fa1930f14a54c0608_line.npy,/code/temp/84ba207e04fe4d0fa1930f14a54c0608_line.npy,line,571,1449
79190,10000,990165b6a0724bfe9b1746107c0ecd2c_line.npy,/code/temp/990165b6a0724bfe9b1746107c0ecd2c_line.npy,line,573,1449
79193,5000,bce394c8d77f417bb95284a86aa3f4ba_line.npy,/code/temp/bce394c8d77f417bb95284a86aa3f4ba_line.npy,line,573,1449
79194,2000,6a343b2edee54084969eee864a1d84bf_line.npy,/code/temp/6a343b2edee54084969eee864a1d84bf_line.npy,line,573,1449
69982,10000,cab8ced07cc9486891065126dc550d8c_line.npy,/code/temp/cab8ced07cc9486891065126dc550d8c_line.npy,line,18,1450
69983,20000,038f9b3cf43a43158453a337674ca0eb_line.npy,/code/temp/038f9b3cf43a43158453a337674ca0eb_line.npy,line,18,1450
69985,5000,9c1c5f4c2a00498bb41e5e18e0db111b_line.npy,/code/temp/9c1c5f4c2a00498bb41e5e18e0db111b_line.npy,line,18,1450
70059,10000,491a83ff467b44af83c19a1b11a65269.npy,/code/temp/491a83ff467b44af83c19a1b11a65269.npy,ICCF,477,1450
70063,10000,7d589472af314686b56f10d0669f9daa.npy,/code/temp/7d589472af314686b56f10d0669f9daa.npy,Obs/Exp,477,1450
70161,20000,89770458622b4550a6c7da62b037520b_line.npy,/code/temp/89770458622b4550a6c7da62b037520b_line.npy,line,319,1450
70167,10000,bca7b34cb7c74dc4832dec6282a2d74f_line.npy,/code/temp/bca7b34cb7c74dc4832dec6282a2d74f_line.npy,line,319,1450
70172,20000,1c4836f726164ae6bb302fb9afc33149_line.npy,/code/temp/1c4836f726164ae6bb302fb9afc33149_line.npy,line,320,1450
70176,10000,bf6aab1b1a2148e8a1071b45925d25a9_line.npy,/code/temp/bf6aab1b1a2148e8a1071b45925d25a9_line.npy,line,320,1450
70177,5000,9f3e61aa8fdf48c3be947ba74107ecbc_line.npy,/code/temp/9f3e61aa8fdf48c3be947ba74107ecbc_line.npy,line,319,1450
70182,5000,9263ef5d7b0548dc83d711eb33388361_line.npy,/code/temp/9263ef5d7b0548dc83d711eb33388361_line.npy,line,320,1450
70206,10000,af28d92662554deabc208570d6c148ec_line.npy,/code/temp/af28d92662554deabc208570d6c148ec_line.npy,line,10,1450
70207,20000,c6d66898e1b44c22808b7c618dacfac3_line.npy,/code/temp/c6d66898e1b44c22808b7c618dacfac3_line.npy,line,10,1450
70212,5000,bf953016e5bb473d81416bc70809eae6_line.npy,/code/temp/bf953016e5bb473d81416bc70809eae6_line.npy,line,10,1450
70215,20000,22248938db4e4e3aade6b553fb2bc3bc_line.npy,/code/temp/22248938db4e4e3aade6b553fb2bc3bc_line.npy,line,11,1450
70219,10000,0f84aa42a6334f52a9088031a1cdd66e_line.npy,/code/temp/0f84aa42a6334f52a9088031a1cdd66e_line.npy,line,11,1450
70224,20000,505bd6093b0d421c910154d9b40bd7fe_line.npy,/code/temp/505bd6093b0d421c910154d9b40bd7fe_line.npy,line,163,1450
70226,5000,4a669d3a566249b09693e1ca997aa58d_line.npy,/code/temp/4a669d3a566249b09693e1ca997aa58d_line.npy,line,11,1450
70228,10000,25dac0c27894437b8fdf4edde945d68f_line.npy,/code/temp/25dac0c27894437b8fdf4edde945d68f_line.npy,line,163,1450
70237,5000,19e554347b9c461f9677507aa35457d9_line.npy,/code/temp/19e554347b9c461f9677507aa35457d9_line.npy,line,163,1450
70262,20000,d77fd74774c04a75a8b23e94021ee1fb_line.npy,/code/temp/d77fd74774c04a75a8b23e94021ee1fb_line.npy,line,165,1450
70264,10000,1f78f9ea07f64a20b2474b7604233fa1_line.npy,/code/temp/1f78f9ea07f64a20b2474b7604233fa1_line.npy,line,165,1450
70268,20000,a069b5fe3c704964bae47e0dbcdb0283_line.npy,/code/temp/a069b5fe3c704964bae47e0dbcdb0283_line.npy,line,460,1450
70269,10000,be25f6c2c38442b199c54b7f68aee0d9_line.npy,/code/temp/be25f6c2c38442b199c54b7f68aee0d9_line.npy,line,460,1450
70271,5000,d22bb5d508224c9bbb4b0c77b13c319b_line.npy,/code/temp/d22bb5d508224c9bbb4b0c77b13c319b_line.npy,line,165,1450
70272,20000,ea34f3a755104c7ea53d007bcadb1d3b_line.npy,/code/temp/ea34f3a755104c7ea53d007bcadb1d3b_line.npy,line,461,1450
70274,10000,0719e260c4864882a28cab96f638f98e_line.npy,/code/temp/0719e260c4864882a28cab96f638f98e_line.npy,line,461,1450
70275,20000,569c640bbbb440719f838c593a763e7c_line.npy,/code/temp/569c640bbbb440719f838c593a763e7c_line.npy,line,462,1450
70276,10000,a538109bbca04f56a71cb5c31ece5cb0_line.npy,/code/temp/a538109bbca04f56a71cb5c31ece5cb0_line.npy,line,462,1450
70277,5000,77cb439d95714eb49520957167d96bf5_line.npy,/code/temp/77cb439d95714eb49520957167d96bf5_line.npy,line,460,1450
70279,20000,fa2967c3d515482eb7b95d652f2fd4b6_line.npy,/code/temp/fa2967c3d515482eb7b95d652f2fd4b6_line.npy,line,466,1450
70280,10000,47c18ed4147941f3b82351b4fdfbeae7_line.npy,/code/temp/47c18ed4147941f3b82351b4fdfbeae7_line.npy,line,466,1450
70281,20000,427bc28e05bc43d9898fc875ff5b7473_line.npy,/code/temp/427bc28e05bc43d9898fc875ff5b7473_line.npy,line,467,1450
70282,5000,997a32d9dc394dbd9473e8230ff53b44_line.npy,/code/temp/997a32d9dc394dbd9473e8230ff53b44_line.npy,line,461,1450
70283,10000,0cc1c664a8864bf1a72325a2bc80a661_line.npy,/code/temp/0cc1c664a8864bf1a72325a2bc80a661_line.npy,line,467,1450
70284,5000,e8d81b6f60d44c5db50ffeade624e5ee_line.npy,/code/temp/e8d81b6f60d44c5db50ffeade624e5ee_line.npy,line,462,1450
70285,5000,180c215365864562ae565ae80505717c_line.npy,/code/temp/180c215365864562ae565ae80505717c_line.npy,line,466,1450
70287,5000,a2264486142e4d7eaccc8c35adde0c84_line.npy,/code/temp/a2264486142e4d7eaccc8c35adde0c84_line.npy,line,467,1450
70329,10000,f9f95e0aa991499997f0be543df2717d.npy,/code/temp/f9f95e0aa991499997f0be543df2717d.npy,ICCF,146,1450
70333,10000,4c9b77708d0d46238ba74708a9b2f510.npy,/code/temp/4c9b77708d0d46238ba74708a9b2f510.npy,Obs/Exp,146,1450
79117,5000,5832ba19c08149378b9c56e8b5663a08_line.npy,/code/temp/5832ba19c08149378b9c56e8b5663a08_line.npy,line,571,1450
79118,20000,2300d4ac67954bf0b03e28879f9b739c_line.npy,/code/temp/2300d4ac67954bf0b03e28879f9b739c_line.npy,line,571,1450
79121,10000,64bf4037f1c1470c83de4e71602159b8_line.npy,/code/temp/64bf4037f1c1470c83de4e71602159b8_line.npy,line,571,1450
79195,20000,472cb4d4056b41308d57b0debbc83367_line.npy,/code/temp/472cb4d4056b41308d57b0debbc83367_line.npy,line,573,1450
79196,10000,6aacbedbae174f3d9402b1d38f0ff7b0_line.npy,/code/temp/6aacbedbae174f3d9402b1d38f0ff7b0_line.npy,line,573,1450
79199,5000,46a8f37c59da4e14a0b07f44f97c0c5e_line.npy,/code/temp/46a8f37c59da4e14a0b07f44f97c0c5e_line.npy,line,573,1450
69978,50000,a3442e8d8ccd4252b2919d8ecc877ea4_line.npy,/code/temp/a3442e8d8ccd4252b2919d8ecc877ea4_line.npy,line,18,1451
69984,20000,07e4ab86f3074847833078fefdcb2a5d_line.npy,/code/temp/07e4ab86f3074847833078fefdcb2a5d_line.npy,line,18,1451
69988,100000,cf067dfd36334a2987664f2bb6d627c6_line.npy,/code/temp/cf067dfd36334a2987664f2bb6d627c6_line.npy,line,18,1451
70065,20000,5640218685a94747aeb05ca1f43e9f81.npy,/code/temp/5640218685a94747aeb05ca1f43e9f81.npy,ICCF,477,1451
70070,20000,688cdd1e2268488abe37c3799a795807.npy,/code/temp/688cdd1e2268488abe37c3799a795807.npy,Obs/Exp,477,1451
70160,50000,b91c9471ae0847d8b19eeb9bff00361e_line.npy,/code/temp/b91c9471ae0847d8b19eeb9bff00361e_line.npy,line,319,1451
70168,50000,52fdc83752a14304a6d6dd8cf1ec0000_line.npy,/code/temp/52fdc83752a14304a6d6dd8cf1ec0000_line.npy,line,320,1451
70171,20000,5f1a2e9cc3404fe1933ef353f52d0770_line.npy,/code/temp/5f1a2e9cc3404fe1933ef353f52d0770_line.npy,line,319,1451
70180,20000,5b1c8a6ca7074ddab22650ac4fee0f59_line.npy,/code/temp/5b1c8a6ca7074ddab22650ac4fee0f59_line.npy,line,320,1451
70186,100000,3f56f15e99224592928d85d0b24c22de_line.npy,/code/temp/3f56f15e99224592928d85d0b24c22de_line.npy,line,319,1451
70187,100000,47837488b20843188c23ae1f526ad31f_line.npy,/code/temp/47837488b20843188c23ae1f526ad31f_line.npy,line,320,1451
70203,50000,e3af734347cf43a890158588ae607dcf_line.npy,/code/temp/e3af734347cf43a890158588ae607dcf_line.npy,line,10,1451
70211,20000,b0af053b69194d0fa3efa4f144f4607d_line.npy,/code/temp/b0af053b69194d0fa3efa4f144f4607d_line.npy,line,10,1451
70214,50000,04de406c848f413fb4aef28a052d9190_line.npy,/code/temp/04de406c848f413fb4aef28a052d9190_line.npy,line,11,1451
70221,20000,4b57b96313ab44c1b8d949d647f217b7_line.npy,/code/temp/4b57b96313ab44c1b8d949d647f217b7_line.npy,line,11,1451
70223,50000,3abfef10d4144dd696c99e8befe5e6f1_line.npy,/code/temp/3abfef10d4144dd696c99e8befe5e6f1_line.npy,line,163,1451
70231,20000,46eef1cad8a544ecbcde5412bbb43cab_line.npy,/code/temp/46eef1cad8a544ecbcde5412bbb43cab_line.npy,line,163,1451
70232,50000,857feaa14d81484791fdf593ef5509b2_line.npy,/code/temp/857feaa14d81484791fdf593ef5509b2_line.npy,line,165,1451
70236,50000,e2ffcf1026d4400591f50d808f9e86ee_line.npy,/code/temp/e2ffcf1026d4400591f50d808f9e86ee_line.npy,line,460,1451
70242,50000,b1068d432347409a9602494c65138efb_line.npy,/code/temp/b1068d432347409a9602494c65138efb_line.npy,line,461,1451
70247,50000,215d169bd3e44e0ba08a86c45854f72e_line.npy,/code/temp/215d169bd3e44e0ba08a86c45854f72e_line.npy,line,462,1451
70252,50000,6cfe39d490bc4acdb44cc8150be98c7d_line.npy,/code/temp/6cfe39d490bc4acdb44cc8150be98c7d_line.npy,line,466,1451
70257,50000,3c8d00598a884b29a574e755814147a6_line.npy,/code/temp/3c8d00598a884b29a574e755814147a6_line.npy,line,467,1451
70286,20000,1deee2c1fcde4d49a7cc10e3c587e293_line.npy,/code/temp/1deee2c1fcde4d49a7cc10e3c587e293_line.npy,line,165,1451
70288,20000,eb79dfc23ebf494385fd2037c826610d_line.npy,/code/temp/eb79dfc23ebf494385fd2037c826610d_line.npy,line,460,1451
70289,20000,30734969d49847ccb4ab0c5255643465_line.npy,/code/temp/30734969d49847ccb4ab0c5255643465_line.npy,line,461,1451
70290,20000,605b40c485ac42b19a912ab9b7be068d_line.npy,/code/temp/605b40c485ac42b19a912ab9b7be068d_line.npy,line,462,1451
70291,20000,0d5ec66d041149f3b035a72c539a616a_line.npy,/code/temp/0d5ec66d041149f3b035a72c539a616a_line.npy,line,466,1451
70292,20000,685116e43e1a484f97a93dba4442ae79_line.npy,/code/temp/685116e43e1a484f97a93dba4442ae79_line.npy,line,467,1451
70293,100000,f83c9ea0287e4dcb9b751c43e2c2dfb5_line.npy,/code/temp/f83c9ea0287e4dcb9b751c43e2c2dfb5_line.npy,line,10,1451
70294,100000,51323e798fc44f79b97d380b190b865a_line.npy,/code/temp/51323e798fc44f79b97d380b190b865a_line.npy,line,11,1451
