id,binsize,name,file_path,value_type,collection_id,intervals_id,file_path_feature_values,cluster_id_path,feature_distribution_path,thumbnail_path,normalization,cluster_number,dataset_id
19911,10000,0725b20349e147fbac0773c03b877a01_embedding.npy,/code/temp/0725b20349e147fbac0773c03b877a01_embedding.npy,2d-embedding,NULL,1569,NULL,/code/temp/a94045ee2e9943769abbfa43cbd7f498_cluster_ids_large.npy,NULL,/code/temp/fd3567f22e32414a861262d84ed6ac4b_thumbnails_large.npy,ICCF,large,146
19914,10000,75805bd6cee84e83bf63b782d3629eba_embedding.npy,/code/temp/75805bd6cee84e83bf63b782d3629eba_embedding.npy,2d-embedding,NULL,1569,NULL,/code/temp/70954a315b5a4f5d9befa50cdb625824_cluster_ids_small.npy,NULL,/code/temp/3d45ad6bedd04b8498a4065e49e00bde_thumbnails_small.npy,Obs/Exp,small,146
19915,10000,75805bd6cee84e83bf63b782d3629eba_embedding.npy,/code/temp/75805bd6cee84e83bf63b782d3629eba_embedding.npy,2d-embedding,NULL,1569,NULL,/code/temp/a20083a4531f4bc8916e57cc7bd16259_cluster_ids_large.npy,NULL,/code/temp/40e101462d2140b4b386c5a40d5926f6_thumbnails_large.npy,Obs/Exp,large,146
20094,10000,6534ea513b584e80bab137947668bda1_embedding.npy,/code/temp/6534ea513b584e80bab137947668bda1_embedding.npy,1d-embedding,81,1569,/code/temp/3fc9c957fcfb4910a0ffe710649fcaac_features.npy,/code/temp/4d0de0d37ac141219c9cd17e82a118ed_cluster_ids_small.npy,NULL,/code/temp/aeab0c29322c4eb4b954464cce73fd3c_average_values_small.npy,NULL,small,NULL
20095,10000,6534ea513b584e80bab137947668bda1_embedding.npy,/code/temp/6534ea513b584e80bab137947668bda1_embedding.npy,1d-embedding,81,1569,/code/temp/3fc9c957fcfb4910a0ffe710649fcaac_features.npy,/code/temp/016355ac9d5d4b40a8ec64ae9b30fd14_cluster_ids_large.npy,NULL,/code/temp/1ee9980b373346be9e3e2d0ece546624_average_values_large.npy,NULL,large,NULL
20096,5000,cea4d0870c204f0b955701040098d673_embedding.npy,/code/temp/cea4d0870c204f0b955701040098d673_embedding.npy,1d-embedding,81,1569,/code/temp/39dc7283de3c44f28d231cbc639d1fa8_features.npy,/code/temp/e00ced91fda44bd1a69476350af44ad9_cluster_ids_small.npy,NULL,/code/temp/4437bae78cab4b659660ab5c43bc064a_average_values_small.npy,NULL,small,NULL
20097,5000,cea4d0870c204f0b955701040098d673_embedding.npy,/code/temp/cea4d0870c204f0b955701040098d673_embedding.npy,1d-embedding,81,1569,/code/temp/39dc7283de3c44f28d231cbc639d1fa8_features.npy,/code/temp/e69de884d5d54de4a03c21f56248b3e9_cluster_ids_large.npy,NULL,/code/temp/0d4f2d98c51c42c1be2b3bc686726561_average_values_large.npy,NULL,large,NULL
20098,20000,30a32b158f5640998620b9212ea76300_embedding.npy,/code/temp/30a32b158f5640998620b9212ea76300_embedding.npy,1d-embedding,81,1569,/code/temp/de9e6ee4fdb84072a8f6d25ea35f0df4_features.npy,/code/temp/25a9cdea476548a7b3b850d8e6c908ca_cluster_ids_small.npy,NULL,/code/temp/57add66f295042848b764072145a3238_average_values_small.npy,NULL,small,NULL
20099,20000,30a32b158f5640998620b9212ea76300_embedding.npy,/code/temp/30a32b158f5640998620b9212ea76300_embedding.npy,1d-embedding,81,1569,/code/temp/de9e6ee4fdb84072a8f6d25ea35f0df4_features.npy,/code/temp/2d4dc9a0ac304cffa63f2bfffac40974_cluster_ids_large.npy,NULL,/code/temp/6e7fb8afc55f4e5ea2ffbc0b3aadf5a9_average_values_large.npy,NULL,large,NULL
20206,10000,16459e101e694a5d931eeb03d1190056_embedding.npy,/code/temp/16459e101e694a5d931eeb03d1190056_embedding.npy,2d-embedding,NULL,1569,NULL,/code/temp/1f66b93cbc93422a82066a21c0cc642b_cluster_ids_small.npy,NULL,/code/temp/30781c1dd2c542d3b6f17fd04d09c35f_thumbnails_small.npy,ICCF,small,477
20207,10000,16459e101e694a5d931eeb03d1190056_embedding.npy,/code/temp/16459e101e694a5d931eeb03d1190056_embedding.npy,2d-embedding,NULL,1569,NULL,/code/temp/3330c69e86a64ad28978bef477207cd4_cluster_ids_large.npy,NULL,/code/temp/264d0b3fbb80400eb2f3807c298b19c7_thumbnails_large.npy,ICCF,large,477
20212,10000,89942a75264e4525a8c90f39befcceec_embedding.npy,/code/temp/89942a75264e4525a8c90f39befcceec_embedding.npy,2d-embedding,NULL,1569,NULL,/code/temp/25bccc6a02954da1b009f389a2907989_cluster_ids_small.npy,NULL,/code/temp/9d1ebee7f96a49e088eeb10e042fc79e_thumbnails_small.npy,Obs/Exp,small,477
20213,10000,89942a75264e4525a8c90f39befcceec_embedding.npy,/code/temp/89942a75264e4525a8c90f39befcceec_embedding.npy,2d-embedding,NULL,1569,NULL,/code/temp/7bf446f3563d4c46b52df83e7ce74ad6_cluster_ids_large.npy,NULL,/code/temp/cd2ddf5778504c52990431cadc476b74_thumbnails_large.npy,Obs/Exp,large,477
19918,20000,6f65ca2b0ab24fe3a8a54c22c3aef5af_embedding.npy,/code/temp/6f65ca2b0ab24fe3a8a54c22c3aef5af_embedding.npy,2d-embedding,NULL,1570,NULL,/code/temp/821b67671535487bbbc6e265642ca726_cluster_ids_small.npy,NULL,/code/temp/16c7fac720364abea1d8d1469842d4ec_thumbnails_small.npy,ICCF,small,146
19919,20000,6f65ca2b0ab24fe3a8a54c22c3aef5af_embedding.npy,/code/temp/6f65ca2b0ab24fe3a8a54c22c3aef5af_embedding.npy,2d-embedding,NULL,1570,NULL,/code/temp/ca0d3beb2ce846c2a40f9b9d2c229af8_cluster_ids_large.npy,NULL,/code/temp/36366b0db99c4574b60061cfd2705606_thumbnails_large.npy,ICCF,large,146
19922,20000,0332a78fad6746f2b580d16a32e5b14e_embedding.npy,/code/temp/0332a78fad6746f2b580d16a32e5b14e_embedding.npy,2d-embedding,NULL,1570,NULL,/code/temp/e196f5ff4a634d19926774255dbe662a_cluster_ids_small.npy,NULL,/code/temp/7d161dacab5f40f48459cf59de4723d3_thumbnails_small.npy,Obs/Exp,small,146
19923,20000,0332a78fad6746f2b580d16a32e5b14e_embedding.npy,/code/temp/0332a78fad6746f2b580d16a32e5b14e_embedding.npy,2d-embedding,NULL,1570,NULL,/code/temp/014e21d39d5d4b5390e38114e0284604_cluster_ids_large.npy,NULL,/code/temp/f24308cc621c4ba68b9717dca420e652_thumbnails_large.npy,Obs/Exp,large,146
20092,50000,0c0d3904c48f4c10a862c4e50e3fb13a_embedding.npy,/code/temp/0c0d3904c48f4c10a862c4e50e3fb13a_embedding.npy,1d-embedding,81,1570,/code/temp/1b17134b780341acb39644764ad16383_features.npy,/code/temp/d5fec97d0b4b438a962e4bbb3e910136_cluster_ids_small.npy,NULL,/code/temp/f586f7c688434725a74e7a873346b6c8_average_values_small.npy,NULL,small,NULL
20093,50000,0c0d3904c48f4c10a862c4e50e3fb13a_embedding.npy,/code/temp/0c0d3904c48f4c10a862c4e50e3fb13a_embedding.npy,1d-embedding,81,1570,/code/temp/1b17134b780341acb39644764ad16383_features.npy,/code/temp/abdc3d6e9aa040139fb39e3e2c03cd3f_cluster_ids_large.npy,NULL,/code/temp/e0ba7ee04ee04678bfe9768a7816d577_average_values_large.npy,NULL,large,NULL
20100,20000,b04d5ae3a89845159234750c0da6b8a3_embedding.npy,/code/temp/b04d5ae3a89845159234750c0da6b8a3_embedding.npy,1d-embedding,81,1570,/code/temp/9d3e20631f054c288f7e38851cc621f6_features.npy,/code/temp/fe157993697844a7a9a9f1eee1a3e574_cluster_ids_small.npy,NULL,/code/temp/a03df203c9e64e769fe21503e29be8ed_average_values_small.npy,NULL,small,NULL
20101,20000,b04d5ae3a89845159234750c0da6b8a3_embedding.npy,/code/temp/b04d5ae3a89845159234750c0da6b8a3_embedding.npy,1d-embedding,81,1570,/code/temp/9d3e20631f054c288f7e38851cc621f6_features.npy,/code/temp/9a472f278f4345ea9ee2e2ced623b19a_cluster_ids_large.npy,NULL,/code/temp/af0f24692d3e407c85f52d9871c701a5_average_values_large.npy,NULL,large,NULL
20106,100000,d676f4a7f76045daaefb7a63d0b633f2_embedding.npy,/code/temp/d676f4a7f76045daaefb7a63d0b633f2_embedding.npy,1d-embedding,81,1570,/code/temp/aec8c5d272414d4fa120988df47e88d5_features.npy,/code/temp/c6fee78beb1d4ec08b41ec4549babbee_cluster_ids_small.npy,NULL,/code/temp/113febeb6b4e4242943212bd00627627_average_values_small.npy,NULL,small,NULL
20107,100000,d676f4a7f76045daaefb7a63d0b633f2_embedding.npy,/code/temp/d676f4a7f76045daaefb7a63d0b633f2_embedding.npy,1d-embedding,81,1570,/code/temp/aec8c5d272414d4fa120988df47e88d5_features.npy,/code/temp/2065efc0f89748699bddff7bfee4361e_cluster_ids_large.npy,NULL,/code/temp/f8772db28c414e008af3483571d591ab_average_values_large.npy,NULL,large,NULL
20238,20000,52aa43e5cf33450e9d7e62aba2373d67_embedding.npy,/code/temp/52aa43e5cf33450e9d7e62aba2373d67_embedding.npy,2d-embedding,NULL,1570,NULL,/code/temp/f27e952510184ae3877c09cec244781f_cluster_ids_small.npy,NULL,/code/temp/2bbc4a1cc17041479b053d8012a987e3_thumbnails_small.npy,ICCF,small,477
20239,20000,52aa43e5cf33450e9d7e62aba2373d67_embedding.npy,/code/temp/52aa43e5cf33450e9d7e62aba2373d67_embedding.npy,2d-embedding,NULL,1570,NULL,/code/temp/742c061da7944d4ca55e07799a63d853_cluster_ids_large.npy,NULL,/code/temp/b6ed04e238db4dcb98db33f6cd87677e_thumbnails_large.npy,ICCF,large,477
20262,20000,8d7daa7200b84a4596bab225b0ddd0e0_embedding.npy,/code/temp/8d7daa7200b84a4596bab225b0ddd0e0_embedding.npy,2d-embedding,NULL,1570,NULL,/code/temp/31275a832c664e28a79a4905da175c47_cluster_ids_small.npy,NULL,/code/temp/03dd88b362b04fca8dac3cc0b3507902_thumbnails_small.npy,Obs/Exp,small,477
20263,20000,8d7daa7200b84a4596bab225b0ddd0e0_embedding.npy,/code/temp/8d7daa7200b84a4596bab225b0ddd0e0_embedding.npy,2d-embedding,NULL,1570,NULL,/code/temp/5197183833f34f5a9b5fd7ea8f8d3ad9_cluster_ids_large.npy,NULL,/code/temp/474763ced2384d4498c304aeb4e1503b_thumbnails_large.npy,Obs/Exp,large,477
19920,50000,a1584a9f85ab44e5ac89e00a749b509a_embedding.npy,/code/temp/a1584a9f85ab44e5ac89e00a749b509a_embedding.npy,2d-embedding,NULL,1571,NULL,/code/temp/557b295dde5d48b6aa20dfd8f7d4f58f_cluster_ids_small.npy,NULL,/code/temp/af49e76e13694c478a4b4bb00287a93e_thumbnails_small.npy,ICCF,small,146
19921,50000,a1584a9f85ab44e5ac89e00a749b509a_embedding.npy,/code/temp/a1584a9f85ab44e5ac89e00a749b509a_embedding.npy,2d-embedding,NULL,1571,NULL,/code/temp/b4ff0ec68115446a9b20e041ef408c57_cluster_ids_large.npy,NULL,/code/temp/764688d0541b49c7a5f5d175bce05656_thumbnails_large.npy,ICCF,large,146
19924,50000,80d862520e8b4158a9293b4ea7041eb6_embedding.npy,/code/temp/80d862520e8b4158a9293b4ea7041eb6_embedding.npy,2d-embedding,NULL,1571,NULL,/code/temp/77549cc717bc43c5a4502699c95527fa_cluster_ids_small.npy,NULL,/code/temp/9b5c90dd87454ed0b89f4d7f85963296_thumbnails_small.npy,Obs/Exp,small,146
19925,50000,80d862520e8b4158a9293b4ea7041eb6_embedding.npy,/code/temp/80d862520e8b4158a9293b4ea7041eb6_embedding.npy,2d-embedding,NULL,1571,NULL,/code/temp/e611c50ac4c645b0af30dc1deb85be0b_cluster_ids_large.npy,NULL,/code/temp/35874f99789a40969389c211014719a7_thumbnails_large.npy,Obs/Exp,large,146
20110,50000,dad8e826908d4511a1cb915370548e13_embedding.npy,/code/temp/dad8e826908d4511a1cb915370548e13_embedding.npy,1d-embedding,81,1571,/code/temp/635bcb0040b5430cafeecb692001e613_features.npy,/code/temp/90a5a5823a604516a05ec653686e7cc4_cluster_ids_small.npy,NULL,/code/temp/384f01e0c8c34ebfbb4735d6f9fb7fb4_average_values_small.npy,NULL,small,NULL
20111,50000,dad8e826908d4511a1cb915370548e13_embedding.npy,/code/temp/dad8e826908d4511a1cb915370548e13_embedding.npy,1d-embedding,81,1571,/code/temp/635bcb0040b5430cafeecb692001e613_features.npy,/code/temp/258bc31fb3784b588b368438e3113e09_cluster_ids_large.npy,NULL,/code/temp/409653af1da34097a54cb486584ab6b8_average_values_large.npy,NULL,large,NULL
20114,100000,cb082f98b0044790bbfca3be1d4f0c8f_embedding.npy,/code/temp/cb082f98b0044790bbfca3be1d4f0c8f_embedding.npy,1d-embedding,81,1571,/code/temp/d260b431b30c4888b6794ec2dad4fb71_features.npy,/code/temp/a033fc7092304599b10ee3a75d32acce_cluster_ids_small.npy,NULL,/code/temp/d5fdbe7c83674365bf5ab5dd374e5a9c_average_values_small.npy,NULL,small,NULL
20115,100000,cb082f98b0044790bbfca3be1d4f0c8f_embedding.npy,/code/temp/cb082f98b0044790bbfca3be1d4f0c8f_embedding.npy,1d-embedding,81,1571,/code/temp/d260b431b30c4888b6794ec2dad4fb71_features.npy,/code/temp/7152f522bd9a4208a63e220e57816a10_cluster_ids_large.npy,NULL,/code/temp/797e6b10fdc34307996f0cff68e530c6_average_values_large.npy,NULL,large,NULL
20116,200000,e77c509e86f24091b693d4a2dc6ea78c_embedding.npy,/code/temp/e77c509e86f24091b693d4a2dc6ea78c_embedding.npy,1d-embedding,81,1571,/code/temp/e094dff77931423580b2c26235e25a0b_features.npy,/code/temp/a287b23f0d694db795fce199e14d3b21_cluster_ids_small.npy,NULL,/code/temp/f175601c8a634be486092f6622af5e07_average_values_small.npy,NULL,small,NULL
20117,200000,e77c509e86f24091b693d4a2dc6ea78c_embedding.npy,/code/temp/e77c509e86f24091b693d4a2dc6ea78c_embedding.npy,1d-embedding,81,1571,/code/temp/e094dff77931423580b2c26235e25a0b_features.npy,/code/temp/b06010921ef84bedae7d9d6f6370a96c_cluster_ids_large.npy,NULL,/code/temp/c597e9dd56c34ebe8b81fb9ed21c2e03_average_values_large.npy,NULL,large,NULL
20286,50000,709fadb3ecb345948decab2514c11329_embedding.npy,/code/temp/709fadb3ecb345948decab2514c11329_embedding.npy,2d-embedding,NULL,1571,NULL,/code/temp/869a348e2b67469b889ff7221bb2a041_cluster_ids_small.npy,NULL,/code/temp/ffabd7e66b2e4db5b2cbe6868fbcc40f_thumbnails_small.npy,ICCF,small,477
20287,50000,709fadb3ecb345948decab2514c11329_embedding.npy,/code/temp/709fadb3ecb345948decab2514c11329_embedding.npy,2d-embedding,NULL,1571,NULL,/code/temp/31f549c27ebd41c68e007e957c70cc83_cluster_ids_large.npy,NULL,/code/temp/7eaeb62c824e410eaad392a8960479ec_thumbnails_large.npy,ICCF,large,477
20302,50000,1697a3dbf8944b84bd04bbc2e88bc9b8_embedding.npy,/code/temp/1697a3dbf8944b84bd04bbc2e88bc9b8_embedding.npy,2d-embedding,NULL,1571,NULL,/code/temp/f2180a86dd7b478f94926784aa68c198_cluster_ids_small.npy,NULL,/code/temp/9a17df996a5c4571880a923ee8035cea_thumbnails_small.npy,Obs/Exp,small,477
20303,50000,1697a3dbf8944b84bd04bbc2e88bc9b8_embedding.npy,/code/temp/1697a3dbf8944b84bd04bbc2e88bc9b8_embedding.npy,2d-embedding,NULL,1571,NULL,/code/temp/b580dae09c7e4e199db310dc229ade27_cluster_ids_large.npy,NULL,/code/temp/9407c771dadf4e228385a9e42e0d4e2a_thumbnails_large.npy,Obs/Exp,large,477
21518,2000,bf8a4522a24d4f0a8eafcdd076357125_embedding.npy,/code/temp/bf8a4522a24d4f0a8eafcdd076357125_embedding.npy,1d-embedding,78,1654,/code/temp/cf8911506c884f199fc7c94a66bca07d_features.npy,/code/temp/94cc3b686c014be8a192227640835cb1_cluster_ids_small.npy,NULL,/code/temp/3c5dfd57e03c4b37918d9be00ee1e656_average_values_small.npy,NULL,small,NULL
21519,2000,bf8a4522a24d4f0a8eafcdd076357125_embedding.npy,/code/temp/bf8a4522a24d4f0a8eafcdd076357125_embedding.npy,1d-embedding,78,1654,/code/temp/cf8911506c884f199fc7c94a66bca07d_features.npy,/code/temp/7da1b5d0d9674c8293b0a1a31df7e0e1_cluster_ids_large.npy,NULL,/code/temp/9d84cb9621044a92b123d30ea17434d4_average_values_large.npy,NULL,large,NULL
21520,1000,6519db00c8da4b3db8eea8c802937f42_embedding.npy,/code/temp/6519db00c8da4b3db8eea8c802937f42_embedding.npy,1d-embedding,78,1654,/code/temp/4b9c30f163944ef7991fb017ad4727e3_features.npy,/code/temp/6ac92880a76c477286197d59d4761848_cluster_ids_small.npy,NULL,/code/temp/7205e760125c4905aac4cc25f7fba856_average_values_small.npy,NULL,small,NULL
21521,1000,6519db00c8da4b3db8eea8c802937f42_embedding.npy,/code/temp/6519db00c8da4b3db8eea8c802937f42_embedding.npy,1d-embedding,78,1654,/code/temp/4b9c30f163944ef7991fb017ad4727e3_features.npy,/code/temp/e12133fe5746490bbc095f558c78ea86_cluster_ids_large.npy,NULL,/code/temp/0046a1bc82ac457886cbc0646cfdb85e_average_values_large.npy,NULL,large,NULL
21524,5000,96a631bb38594f9eb1624ff6a66038f6_embedding.npy,/code/temp/96a631bb38594f9eb1624ff6a66038f6_embedding.npy,1d-embedding,78,1655,/code/temp/787256cb1c274a39af43474b6cbaba18_features.npy,/code/temp/ff9115455d8f4d928c533da96477762a_cluster_ids_small.npy,NULL,/code/temp/506a129737d240bfa32085acf9faf501_average_values_small.npy,NULL,small,NULL
21525,5000,96a631bb38594f9eb1624ff6a66038f6_embedding.npy,/code/temp/96a631bb38594f9eb1624ff6a66038f6_embedding.npy,1d-embedding,78,1655,/code/temp/787256cb1c274a39af43474b6cbaba18_features.npy,/code/temp/5546842490a24d679224152b896efa7d_cluster_ids_large.npy,NULL,/code/temp/30e7ae4ed1fa48ae8517cf59e5913377_average_values_large.npy,NULL,large,NULL
21526,10000,9134a4d5d9a244e4897fdf17efe448ef_embedding.npy,/code/temp/9134a4d5d9a244e4897fdf17efe448ef_embedding.npy,1d-embedding,78,1655,/code/temp/9de0dfcd4f674e33becb45db89beea03_features.npy,/code/temp/ba9dacf3042d426f90e6ff6e7437fed9_cluster_ids_small.npy,NULL,/code/temp/812f2a8fdd744ce6a765dbb9a095c093_average_values_small.npy,NULL,small,NULL
21527,10000,9134a4d5d9a244e4897fdf17efe448ef_embedding.npy,/code/temp/9134a4d5d9a244e4897fdf17efe448ef_embedding.npy,1d-embedding,78,1655,/code/temp/9de0dfcd4f674e33becb45db89beea03_features.npy,/code/temp/059a9cab55794bad966a968ff44a43da_cluster_ids_large.npy,NULL,/code/temp/31be17f2743d45da9b7467d54d4fc887_average_values_large.npy,NULL,large,NULL
21532,2000,4d38d33a140d4f138526a0a0c1b7215c_embedding.npy,/code/temp/4d38d33a140d4f138526a0a0c1b7215c_embedding.npy,1d-embedding,78,1655,/code/temp/07755db3350f4c2bb88f5dd3f6bb4590_features.npy,/code/temp/14f1da61738742d58f49996bf215bcc7_cluster_ids_small.npy,NULL,/code/temp/435ccb074acd4a8888107d65a92571f2_average_values_small.npy,NULL,small,NULL
21533,2000,4d38d33a140d4f138526a0a0c1b7215c_embedding.npy,/code/temp/4d38d33a140d4f138526a0a0c1b7215c_embedding.npy,1d-embedding,78,1655,/code/temp/07755db3350f4c2bb88f5dd3f6bb4590_features.npy,/code/temp/52616945c81249fca983bb27a4b240d6_cluster_ids_large.npy,NULL,/code/temp/3552b95494474824ac31eb8db56fd348_average_values_large.npy,NULL,large,NULL
21522,10000,d7a51f3845804785aaa906676bb69cf9_embedding.npy,/code/temp/d7a51f3845804785aaa906676bb69cf9_embedding.npy,1d-embedding,78,1656,/code/temp/98ec0fffa23643a58ce981605e2bd0c4_features.npy,/code/temp/d457032097b2478f863e97a458c5d530_cluster_ids_small.npy,NULL,/code/temp/fb588b2972aa4545a9141913042074f3_average_values_small.npy,NULL,small,NULL
21523,10000,d7a51f3845804785aaa906676bb69cf9_embedding.npy,/code/temp/d7a51f3845804785aaa906676bb69cf9_embedding.npy,1d-embedding,78,1656,/code/temp/98ec0fffa23643a58ce981605e2bd0c4_features.npy,/code/temp/6ebd98034ab840ea9960e4d07d0bb4cb_cluster_ids_large.npy,NULL,/code/temp/b0aa4a7abbf44b05b0682f2be4838fe7_average_values_large.npy,NULL,large,NULL
21528,5000,9f75e856577e49caa8b0d796b7861ac7_embedding.npy,/code/temp/9f75e856577e49caa8b0d796b7861ac7_embedding.npy,1d-embedding,78,1656,/code/temp/ae94e85e7e77413dbe31cf30e1317955_features.npy,/code/temp/d7499ee6181c43889b07d203fb9368c6_cluster_ids_small.npy,NULL,/code/temp/e898a39852b84bb7a3c10cb98a15f076_average_values_small.npy,NULL,small,NULL
